"X","FINALPROCESSINGDATE","TYPE","OURCODE","OURCATEGORY","STADTCHARAKTER","COUNTRY","NTRX","ISSUINGBASEAMOUNT","ATV"
3614,"14-JUL-20","ATM Deposits",999,"Other",5,"CHE",1135,1627148,1433.61
3615,"14-JUL-20","ATM Deposits",999,"Other",6,"CHE",1628,2491448,1530.37
3616,"14-JUL-20","ATM Deposits",999,"Other",99,"CHE",83,130242,1569.18
3617,"14-JUL-20","ATM Withdraws",999,"Other",0,"CHE",32487,10711904,329.73
3618,"14-JUL-20","ATM Withdraws",999,"Other",1,"CHE",90499,31089240,343.53
3619,"14-JUL-20","ATM Withdraws",999,"Other",2,"CHE",50231,20904980,416.18
3620,"14-JUL-20","ATM Withdraws",999,"Other",3,"CHE",15528,6317835,406.87
3621,"14-JUL-20","ATM Withdraws",999,"Other",4,"CHE",22081,7915098,358.46
3622,"14-JUL-20","ATM Withdraws",999,"Other",5,"CHE",15074,5120934,339.72
3623,"14-JUL-20","ATM Withdraws",999,"Other",6,"CHE",12925,4371581,338.23
3624,"14-JUL-20","ATM Withdraws",999,"Other",99,"CHE",431,212016,491.92
3625,"14-JUN-20","ATM Deposits",999,"Other",0,"CHE",1170,2134720,1824.55
3626,"14-JUN-20","ATM Deposits",999,"Other",1,"CHE",4421,6270274,1418.29
3627,"14-JUN-20","ATM Deposits",999,"Other",2,"CHE",2513,3905383,1554.07
3628,"14-JUN-20","ATM Deposits",999,"Other",3,"CHE",822,1420978,1728.68
3629,"14-JUN-20","ATM Deposits",999,"Other",4,"CHE",862,1520547,1763.98
3630,"14-JUN-20","ATM Deposits",999,"Other",5,"CHE",651,1132025,1738.9
3631,"14-JUN-20","ATM Deposits",999,"Other",6,"CHE",865,1362750,1575.43
3632,"14-JUN-20","ATM Deposits",999,"Other",99,"CHE",66,81660,1237.27
3633,"14-JUN-20","ATM Withdraws",999,"Other",0,"CHE",15714,4321952,275.04
3634,"14-JUN-20","ATM Withdraws",999,"Other",1,"CHE",39533,10789320,272.92
3635,"14-JUN-20","ATM Withdraws",999,"Other",2,"CHE",22855,7355774,321.85
3636,"14-JUN-20","ATM Withdraws",999,"Other",3,"CHE",6785,2233648,329.2
3637,"14-JUN-20","ATM Withdraws",999,"Other",4,"CHE",10421,2967287,284.74
3638,"14-JUN-20","ATM Withdraws",999,"Other",5,"CHE",7271,2033714,279.7
3639,"14-JUN-20","ATM Withdraws",999,"Other",6,"CHE",6209,1731848,278.93
3640,"14-JUN-20","ATM Withdraws",999,"Other",99,"CHE",211,81935,388.32
3641,"14-MAR-20","ATM Deposits",999,"Other",0,"CHE",1726,3227834,1870.12
3642,"14-MAR-20","ATM Deposits",999,"Other",1,"CHE",8046,10099210,1255.18
3643,"14-MAR-20","ATM Deposits",999,"Other",2,"CHE",3729,5616891,1506.27
3644,"14-MAR-20","ATM Deposits",999,"Other",3,"CHE",1219,1772434,1454.01
3645,"14-MAR-20","ATM Deposits",999,"Other",4,"CHE",1228,1849768,1506.33
3646,"14-MAR-20","ATM Deposits",999,"Other",5,"CHE",856,1544513,1804.34
3647,"14-MAR-20","ATM Deposits",999,"Other",6,"CHE",1353,2139600,1581.37
3648,"14-MAR-20","ATM Deposits",999,"Other",99,"CHE",40,24578,614.45
3649,"14-MAR-20","ATM Withdraws",999,"Other",0,"CHE",41270,12673338,307.08
3650,"14-MAR-20","ATM Withdraws",999,"Other",1,"CHE",100933,31161976,308.74
3651,"14-MAR-20","ATM Withdraws",999,"Other",2,"CHE",58919,21302807,361.56
3652,"14-MAR-20","ATM Withdraws",999,"Other",3,"CHE",19109,6913672,361.8
3653,"14-MAR-20","ATM Withdraws",999,"Other",4,"CHE",26268,8413508,320.29
3654,"14-MAR-20","ATM Withdraws",999,"Other",5,"CHE",19971,6137998,307.35
3655,"14-MAR-20","ATM Withdraws",999,"Other",6,"CHE",17188,5264617,306.3
3656,"14-MAR-20","ATM Withdraws",999,"Other",99,"CHE",428,184469,431
3657,"14-MAR-21","ATM Deposits",999,"Other",0,"CHE",968,1442633,1490.32
3658,"14-MAR-21","ATM Deposits",999,"Other",1,"CHE",3545,4629363,1305.89
3659,"14-MAR-21","ATM Deposits",999,"Other",2,"CHE",2073,2968512,1431.99
3660,"14-MAR-21","ATM Deposits",999,"Other",3,"CHE",647,1133479,1751.9
3661,"14-MAR-21","ATM Deposits",999,"Other",4,"CHE",786,1210776,1540.43
3662,"14-MAR-21","ATM Deposits",999,"Other",5,"CHE",494,862260,1745.47
3663,"14-MAR-21","ATM Deposits",999,"Other",6,"CHE",635,766986,1207.85
3664,"14-MAR-21","ATM Deposits",999,"Other",99,"CHE",29,31413,1083.21
3665,"14-MAR-21","ATM Withdraws",999,"Other",0,"CHE",9768,2775564,284.15
3666,"14-MAR-21","ATM Withdraws",999,"Other",1,"CHE",23062,6951270,301.42
3667,"14-MAR-21","ATM Withdraws",999,"Other",2,"CHE",14695,5048501,343.55
3668,"14-MAR-21","ATM Withdraws",999,"Other",3,"CHE",4761,1796568,377.35
3669,"14-MAR-21","ATM Withdraws",999,"Other",4,"CHE",6469,1939957,299.89
3670,"14-MAR-21","ATM Withdraws",999,"Other",5,"CHE",4603,1344665,292.13
3671,"14-MAR-21","ATM Withdraws",999,"Other",6,"CHE",4145,1259314,303.82
3672,"14-MAR-21","ATM Withdraws",999,"Other",99,"CHE",67,16070,239.85
3673,"14-MAY-20","ATM Deposits",999,"Other",0,"CHE",1834,2977430,1623.46
3674,"14-MAY-20","ATM Deposits",999,"Other",1,"CHE",8497,11042086,1299.53
3675,"14-MAY-20","ATM Deposits",999,"Other",2,"CHE",4307,6619993,1537.03
3676,"14-MAY-20","ATM Deposits",999,"Other",3,"CHE",1388,1968517,1418.24
3677,"14-MAY-20","ATM Deposits",999,"Other",4,"CHE",1376,2010895,1461.41
3678,"14-MAY-20","ATM Deposits",999,"Other",5,"CHE",954,1343855,1408.65
3679,"14-MAY-20","ATM Deposits",999,"Other",6,"CHE",1382,2112533,1528.61
3680,"14-MAY-20","ATM Deposits",999,"Other",99,"CHE",93,124103,1334.44
3681,"14-MAY-20","ATM Withdraws",999,"Other",0,"CHE",25798,9427165,365.42
3682,"14-MAY-20","ATM Withdraws",999,"Other",1,"CHE",71220,26389253,370.53
3683,"14-MAY-20","ATM Withdraws",999,"Other",2,"CHE",43196,19115980,442.54
3684,"14-MAY-20","ATM Withdraws",999,"Other",3,"CHE",13451,5768361,428.84
3685,"14-MAY-20","ATM Withdraws",999,"Other",4,"CHE",18754,7248778,386.52
3686,"14-MAY-20","ATM Withdraws",999,"Other",5,"CHE",12791,4622610,361.4
3687,"14-MAY-20","ATM Withdraws",999,"Other",6,"CHE",10967,4064877,370.65
3688,"14-MAY-20","ATM Withdraws",999,"Other",99,"CHE",361,195265,540.9
3689,"14-MAY-21","ATM Deposits",999,"Other",0,"CHE",2193,4129888,1883.21
3690,"14-MAY-21","ATM Deposits",999,"Other",1,"CHE",10711,13776291,1286.18
3691,"14-MAY-21","ATM Deposits",999,"Other",2,"CHE",5436,9304454,1711.64
3692,"14-MAY-21","ATM Deposits",999,"Other",3,"CHE",1586,2361969,1489.26
3693,"14-MAY-21","ATM Deposits",999,"Other",4,"CHE",1664,2851757,1713.8
3694,"14-MAY-21","ATM Deposits",999,"Other",5,"CHE",1108,1961897,1770.67
3695,"14-MAY-21","ATM Deposits",999,"Other",6,"CHE",1673,2258474,1349.95
3696,"14-MAY-21","ATM Withdraws",999,"Other",0,"CHE",33232,11951301,359.63
3697,"14-MAY-21","ATM Withdraws",999,"Other",1,"CHE",94614,32831125,347
3698,"14-MAY-21","ATM Withdraws",999,"Other",2,"CHE",51973,22340939,429.86
3699,"14-MAY-21","ATM Withdraws",999,"Other",3,"CHE",15891,6862119,431.82
3700,"14-MAY-21","ATM Withdraws",999,"Other",4,"CHE",21897,8397093,383.48
3701,"14-MAY-21","ATM Withdraws",999,"Other",5,"CHE",15719,5947145,378.34
3702,"14-MAY-21","ATM Withdraws",999,"Other",6,"CHE",13679,4875852,356.45
3703,"14-NOV-20","ATM Deposits",999,"Other",0,"CHE",1589,2539828,1598.38
3704,"14-NOV-20","ATM Deposits",999,"Other",1,"CHE",7676,8576771,1117.35
3705,"14-NOV-20","ATM Deposits",999,"Other",2,"CHE",3653,4674723,1279.69
3706,"14-NOV-20","ATM Deposits",999,"Other",3,"CHE",1237,1786009,1443.82
3707,"14-NOV-20","ATM Deposits",999,"Other",4,"CHE",1247,1840671,1476.08
3708,"14-NOV-20","ATM Deposits",999,"Other",5,"CHE",903,1440170,1594.87
3709,"14-NOV-20","ATM Deposits",999,"Other",6,"CHE",1214,1525979,1256.98
3710,"14-NOV-20","ATM Deposits",999,"Other",99,"CHE",70,76459,1092.27
3711,"14-NOV-20","ATM Withdraws",999,"Other",0,"CHE",31597,9327542,295.2
3712,"14-NOV-20","ATM Withdraws",999,"Other",1,"CHE",84852,23744997,279.84
3713,"14-NOV-20","ATM Withdraws",999,"Other",2,"CHE",47129,15471840,328.29
3714,"14-NOV-20","ATM Withdraws",999,"Other",3,"CHE",15475,5171022,334.15
3715,"14-NOV-20","ATM Withdraws",999,"Other",4,"CHE",20454,6253139,305.72
3716,"14-NOV-20","ATM Withdraws",999,"Other",5,"CHE",14658,4447140,303.39
3717,"14-NOV-20","ATM Withdraws",999,"Other",6,"CHE",13046,3772987,289.21
3718,"14-NOV-20","ATM Withdraws",999,"Other",99,"CHE",405,157097,387.89
3719,"14-OCT-20","ATM Deposits",999,"Other",0,"CHE",2056,3118943,1517
3720,"14-OCT-20","ATM Deposits",999,"Other",1,"CHE",10085,12338898,1223.49
3721,"14-OCT-20","ATM Deposits",999,"Other",2,"CHE",4609,7018498,1522.78
3722,"14-OCT-20","ATM Deposits",999,"Other",3,"CHE",1516,2120463,1398.72
3723,"14-OCT-20","ATM Deposits",999,"Other",4,"CHE",1377,2140892,1554.75
3724,"14-OCT-20","ATM Deposits",999,"Other",5,"CHE",1015,1350458,1330.5
3725,"14-OCT-20","ATM Deposits",999,"Other",6,"CHE",1488,2039414,1370.57
3726,"14-OCT-20","ATM Deposits",999,"Other",99,"CHE",91,122683,1348.16
3727,"14-OCT-20","ATM Withdraws",999,"Other",0,"CHE",29097,9944544,341.77
3728,"14-OCT-20","ATM Withdraws",999,"Other",1,"CHE",85404,28865971,337.99
3729,"14-OCT-20","ATM Withdraws",999,"Other",2,"CHE",47538,19675182,413.88
3730,"14-OCT-20","ATM Withdraws",999,"Other",3,"CHE",14475,5815178,401.74
3731,"14-OCT-20","ATM Withdraws",999,"Other",4,"CHE",20728,7273959,350.92
3732,"14-OCT-20","ATM Withdraws",999,"Other",5,"CHE",14177,4700520,331.56
3733,"14-OCT-20","ATM Withdraws",999,"Other",6,"CHE",11925,3971957,333.08
3734,"14-OCT-20","ATM Withdraws",999,"Other",99,"CHE",417,181117,434.33
3735,"14-SEP-20","ATM Deposits",999,"Other",0,"CHE",2385,4543336,1904.96
3736,"14-SEP-20","ATM Deposits",999,"Other",1,"CHE",11949,15969890,1336.5
3737,"14-SEP-20","ATM Deposits",999,"Other",2,"CHE",5490,9244644,1683.91
3738,"14-SEP-20","ATM Deposits",999,"Other",3,"CHE",1797,2711615,1508.97
3739,"14-SEP-20","ATM Deposits",999,"Other",4,"CHE",1815,2969663,1636.18
3740,"14-SEP-20","ATM Deposits",999,"Other",5,"CHE",1271,2122764,1670.15
3741,"14-SEP-20","ATM Deposits",999,"Other",6,"CHE",1761,3021710,1715.91
3742,"14-SEP-20","ATM Deposits",999,"Other",99,"CHE",98,177694,1813.2
3743,"14-SEP-20","ATM Withdraws",999,"Other",0,"CHE",28370,9489740,334.5
3744,"14-SEP-20","ATM Withdraws",999,"Other",1,"CHE",83585,28151338,336.8
3745,"14-SEP-20","ATM Withdraws",999,"Other",2,"CHE",47166,19656624,416.75
3746,"14-SEP-20","ATM Withdraws",999,"Other",3,"CHE",14927,5979246,400.57
3747,"14-SEP-20","ATM Withdraws",999,"Other",4,"CHE",20730,7713230,372.08
3748,"14-SEP-20","ATM Withdraws",999,"Other",5,"CHE",13267,4522855,340.91
3749,"14-SEP-20","ATM Withdraws",999,"Other",6,"CHE",11711,4114080,351.3
3750,"14-SEP-20","ATM Withdraws",999,"Other",99,"CHE",385,164846,428.17
3751,"15-APR-20","ATM Deposits",999,"Other",0,"CHE",1479,2052052,1387.46
3752,"15-APR-20","ATM Deposits",999,"Other",1,"CHE",5997,7524495,1254.71
3753,"15-APR-20","ATM Deposits",999,"Other",2,"CHE",3620,4804309,1327.16
3754,"15-APR-20","ATM Deposits",999,"Other",3,"CHE",1111,1607761,1447.13
3755,"15-APR-20","ATM Deposits",999,"Other",4,"CHE",1242,1804685,1453.05
3756,"15-APR-20","ATM Deposits",999,"Other",5,"CHE",789,1111655,1408.94
3757,"15-APR-20","ATM Deposits",999,"Other",6,"CHE",1045,1397834,1337.64
3758,"15-APR-20","ATM Deposits",999,"Other",99,"CHE",100,77528,775.28
3759,"15-APR-20","ATM Withdraws",999,"Other",0,"CHE",20133,7563761,375.69
3760,"15-APR-20","ATM Withdraws",999,"Other",1,"CHE",46032,19442562,422.37
3761,"15-APR-20","ATM Withdraws",999,"Other",2,"CHE",32898,15734142,478.27
3762,"15-APR-20","ATM Withdraws",999,"Other",3,"CHE",10037,4612639,459.56
3763,"15-APR-20","ATM Withdraws",999,"Other",4,"CHE",14180,5911841,416.91
3764,"15-APR-20","ATM Withdraws",999,"Other",5,"CHE",9918,3680785,371.12
3765,"15-APR-20","ATM Withdraws",999,"Other",6,"CHE",8076,3019044,373.83
3766,"15-APR-20","ATM Withdraws",999,"Other",99,"CHE",282,130506,462.79
3767,"15-APR-21","ATM Deposits",999,"Other",0,"CHE",1790,2770149,1547.57
3768,"15-APR-21","ATM Deposits",999,"Other",1,"CHE",8796,11275512,1281.89
3769,"15-APR-21","ATM Deposits",999,"Other",2,"CHE",4174,6635510,1589.72
3770,"15-APR-21","ATM Deposits",999,"Other",3,"CHE",1305,2122783,1626.65
3771,"15-APR-21","ATM Deposits",999,"Other",4,"CHE",1347,1969061,1461.81
3772,"15-APR-21","ATM Deposits",999,"Other",5,"CHE",918,1280861,1395.27
3773,"15-APR-21","ATM Deposits",999,"Other",6,"CHE",1386,1877975,1354.96
3774,"15-APR-21","ATM Withdraws",999,"Other",0,"CHE",22746,8420020,370.18
3775,"15-APR-21","ATM Withdraws",999,"Other",1,"CHE",66741,24410087,365.74
3776,"15-APR-21","ATM Withdraws",999,"Other",2,"CHE",38191,16965104,444.22
3777,"15-APR-21","ATM Withdraws",999,"Other",3,"CHE",11753,5177232,440.5
3778,"15-APR-21","ATM Withdraws",999,"Other",4,"CHE",16651,6671133,400.64
3779,"15-APR-21","ATM Withdraws",999,"Other",5,"CHE",11147,4173211,374.38
3780,"15-APR-21","ATM Withdraws",999,"Other",6,"CHE",9912,3682525,371.52
3781,"15-AUG-20","ATM Deposits",999,"Other",0,"CHE",1563,2540516,1625.41
3782,"15-AUG-20","ATM Deposits",999,"Other",1,"CHE",7697,8737578,1135.19
3783,"15-AUG-20","ATM Deposits",999,"Other",2,"CHE",3567,4679779,1311.96
3784,"15-AUG-20","ATM Deposits",999,"Other",3,"CHE",1225,1551724,1266.71
3785,"15-AUG-20","ATM Deposits",999,"Other",4,"CHE",1110,1803561,1624.83
3786,"15-AUG-20","ATM Deposits",999,"Other",5,"CHE",773,1102064,1425.7
3787,"15-AUG-20","ATM Deposits",999,"Other",6,"CHE",1202,1501655,1249.3
3788,"15-AUG-20","ATM Deposits",999,"Other",99,"CHE",55,71530,1300.55
3789,"15-AUG-20","ATM Withdraws",999,"Other",0,"CHE",38179,9628922,252.2
3790,"15-AUG-20","ATM Withdraws",999,"Other",1,"CHE",96512,24069111,249.39
3791,"15-AUG-20","ATM Withdraws",999,"Other",2,"CHE",51593,15330967,297.15
3792,"15-AUG-20","ATM Withdraws",999,"Other",3,"CHE",16666,5226839,313.62
3793,"15-AUG-20","ATM Withdraws",999,"Other",4,"CHE",23670,6201213,261.99
3794,"15-AUG-20","ATM Withdraws",999,"Other",5,"CHE",17595,4591521,260.96
3795,"15-AUG-20","ATM Withdraws",999,"Other",6,"CHE",14915,3896818,261.27
3796,"15-AUG-20","ATM Withdraws",999,"Other",99,"CHE",374,124986,334.19
3797,"15-DEC-20","ATM Deposits",999,"Other",0,"CHE",2129,3365878,1580.97
3798,"15-DEC-20","ATM Deposits",999,"Other",1,"CHE",9920,14034235,1414.74
3799,"15-DEC-20","ATM Deposits",999,"Other",2,"CHE",4651,7800740,1677.22
3800,"15-DEC-20","ATM Deposits",999,"Other",3,"CHE",1497,2399217,1602.68
3801,"15-DEC-20","ATM Deposits",999,"Other",4,"CHE",1635,2488055,1521.75
3802,"15-DEC-20","ATM Deposits",999,"Other",5,"CHE",1054,1397628,1326.02
3803,"15-DEC-20","ATM Deposits",999,"Other",6,"CHE",1401,2209225,1576.89
3804,"15-DEC-20","ATM Deposits",999,"Other",99,"CHE",72,109350,1518.75
3805,"15-DEC-20","ATM Withdraws",999,"Other",0,"CHE",29619,14174753,478.57
3806,"15-DEC-20","ATM Withdraws",999,"Other",1,"CHE",89173,42213972,473.39
3807,"15-DEC-20","ATM Withdraws",999,"Other",2,"CHE",50368,29545112,586.58
3808,"15-DEC-20","ATM Withdraws",999,"Other",3,"CHE",15883,9000820,566.7
3809,"15-DEC-20","ATM Withdraws",999,"Other",4,"CHE",21898,11677389,533.26
3810,"15-DEC-20","ATM Withdraws",999,"Other",5,"CHE",14180,6754662,476.35
3811,"15-DEC-20","ATM Withdraws",999,"Other",6,"CHE",12573,5834995,464.09
3812,"15-DEC-20","ATM Withdraws",999,"Other",99,"CHE",418,245498,587.32
3813,"15-FEB-20","ATM Deposits",999,"Other",0,"CHE",1856,3229211,1739.88
3814,"15-FEB-20","ATM Deposits",999,"Other",1,"CHE",9223,11600606,1257.79
3815,"15-FEB-20","ATM Deposits",999,"Other",2,"CHE",4231,6104272,1442.75
3816,"15-FEB-20","ATM Deposits",999,"Other",3,"CHE",1372,1940439,1414.31
3817,"15-FEB-20","ATM Deposits",999,"Other",4,"CHE",1458,2203974,1511.64
3818,"15-FEB-20","ATM Deposits",999,"Other",5,"CHE",846,1456629,1721.78
3819,"15-FEB-20","ATM Deposits",999,"Other",6,"CHE",1238,1968272,1589.88
3820,"15-FEB-20","ATM Deposits",999,"Other",99,"CHE",49,70003,1428.63
3821,"15-FEB-20","ATM Withdraws",999,"Other",0,"CHE",56746,13891052,244.79
3822,"15-FEB-20","ATM Withdraws",999,"Other",1,"CHE",140442,33422611,237.98
3823,"15-FEB-20","ATM Withdraws",999,"Other",2,"CHE",73771,20892097,283.2
3824,"15-FEB-20","ATM Withdraws",999,"Other",3,"CHE",22753,6645559,292.07
3825,"15-FEB-20","ATM Withdraws",999,"Other",4,"CHE",34386,8989379,261.43
3826,"15-FEB-20","ATM Withdraws",999,"Other",5,"CHE",25063,6239832,248.97
3827,"15-FEB-20","ATM Withdraws",999,"Other",6,"CHE",21553,5418135,251.39
3828,"15-FEB-20","ATM Withdraws",999,"Other",99,"CHE",606,217680,359.21
3829,"15-FEB-21","ATM Deposits",999,"Other",0,"CHE",1973,3278936,1661.9
3830,"15-FEB-21","ATM Deposits",999,"Other",1,"CHE",8542,10671183,1249.26
3831,"15-FEB-21","ATM Deposits",999,"Other",2,"CHE",4633,7098716,1532.21
3832,"15-FEB-21","ATM Deposits",999,"Other",3,"CHE",1340,2126881,1587.22
3833,"15-FEB-21","ATM Deposits",999,"Other",4,"CHE",1443,2309662,1600.6
3834,"15-FEB-21","ATM Deposits",999,"Other",5,"CHE",948,1291176,1362
3835,"15-FEB-21","ATM Deposits",999,"Other",6,"CHE",1297,1890219,1457.38
3836,"15-FEB-21","ATM Deposits",999,"Other",99,"CHE",78,87822,1125.92
3837,"15-FEB-21","ATM Withdraws",999,"Other",0,"CHE",22016,7702859,349.88
3838,"15-FEB-21","ATM Withdraws",999,"Other",1,"CHE",56254,20996139,373.24
3839,"15-FEB-21","ATM Withdraws",999,"Other",2,"CHE",33906,14896283,439.34
3840,"15-FEB-21","ATM Withdraws",999,"Other",3,"CHE",9992,4413280,441.68
3841,"15-FEB-21","ATM Withdraws",999,"Other",4,"CHE",14815,5914146,399.2
3842,"15-FEB-21","ATM Withdraws",999,"Other",5,"CHE",9492,3370639,355.1
3843,"15-FEB-21","ATM Withdraws",999,"Other",6,"CHE",9086,3143787,346
3844,"15-FEB-21","ATM Withdraws",999,"Other",99,"CHE",314,162485,517.47
3845,"15-JAN-20","ATM Deposits",999,"Other",0,"CHE",2113,3253975,1539.98
3846,"15-JAN-20","ATM Deposits",999,"Other",1,"CHE",11517,15294122,1327.96
3847,"15-JAN-20","ATM Deposits",999,"Other",2,"CHE",5020,7625929,1519.11
3848,"15-JAN-20","ATM Deposits",999,"Other",3,"CHE",1600,2619586,1637.24
3849,"15-JAN-20","ATM Deposits",999,"Other",4,"CHE",1556,2225800,1430.46
3850,"15-JAN-20","ATM Deposits",999,"Other",5,"CHE",1016,1464818,1441.75
3851,"15-JAN-20","ATM Deposits",999,"Other",6,"CHE",1564,2331010,1490.42
3852,"15-JAN-20","ATM Deposits",999,"Other",99,"CHE",92,141306,1535.93
3853,"15-JAN-20","ATM Withdraws",999,"Other",0,"CHE",33398,10297980,308.34
3854,"15-JAN-20","ATM Withdraws",999,"Other",1,"CHE",110106,33691479,305.99
3855,"15-JAN-20","ATM Withdraws",999,"Other",2,"CHE",56985,21636417,379.69
3856,"15-JAN-20","ATM Withdraws",999,"Other",3,"CHE",17971,6408204,356.59
3857,"15-JAN-20","ATM Withdraws",999,"Other",4,"CHE",24147,8011911,331.8
3858,"15-JAN-20","ATM Withdraws",999,"Other",5,"CHE",16200,5117697,315.91
3859,"15-JAN-20","ATM Withdraws",999,"Other",6,"CHE",14530,4390010,302.13
3860,"15-JAN-20","ATM Withdraws",999,"Other",99,"CHE",372,184474,495.9
3861,"15-JAN-21","ATM Deposits",999,"Other",0,"CHE",1692,2687279,1588.23
3862,"15-JAN-21","ATM Deposits",999,"Other",1,"CHE",8797,10806430,1228.42
3863,"15-JAN-21","ATM Deposits",999,"Other",2,"CHE",4100,6296902,1535.83
3864,"15-JAN-21","ATM Deposits",999,"Other",3,"CHE",1106,1751027,1583.21
3865,"15-JAN-21","ATM Deposits",999,"Other",4,"CHE",1336,2354073,1762.03
3866,"15-JAN-21","ATM Deposits",999,"Other",5,"CHE",777,1205459,1551.43
3867,"15-JAN-21","ATM Deposits",999,"Other",6,"CHE",1212,1798522,1483.93
3868,"15-JAN-21","ATM Deposits",999,"Other",99,"CHE",79,126027,1595.28
3869,"15-JAN-21","ATM Withdraws",999,"Other",0,"CHE",22031,8319984,377.65
3870,"15-JAN-21","ATM Withdraws",999,"Other",1,"CHE",68840,24603405,357.4
3871,"15-JAN-21","ATM Withdraws",999,"Other",2,"CHE",38515,16956667,440.26
3872,"15-JAN-21","ATM Withdraws",999,"Other",3,"CHE",11013,4605482,418.19
3873,"15-JAN-21","ATM Withdraws",999,"Other",4,"CHE",15850,6440115,406.32
3874,"15-JAN-21","ATM Withdraws",999,"Other",5,"CHE",9650,3428246,355.26
3875,"15-JAN-21","ATM Withdraws",999,"Other",6,"CHE",10060,3429966,340.95
3876,"15-JAN-21","ATM Withdraws",999,"Other",99,"CHE",346,200962,580.82
3877,"15-JUL-20","ATM Deposits",999,"Other",0,"CHE",2253,3875360,1720.09
3878,"15-JUL-20","ATM Deposits",999,"Other",1,"CHE",10836,13872826,1280.25
3879,"15-JUL-20","ATM Deposits",999,"Other",2,"CHE",5095,7798053,1530.53
3880,"15-JUL-20","ATM Deposits",999,"Other",3,"CHE",1623,2356852,1452.16
3881,"15-JUL-20","ATM Deposits",999,"Other",4,"CHE",1760,2796718,1589.04
3882,"15-JUL-20","ATM Deposits",999,"Other",5,"CHE",1031,1586263,1538.57
3883,"15-JUL-20","ATM Deposits",999,"Other",6,"CHE",1674,2238514,1337.22
3884,"15-JUL-20","ATM Deposits",999,"Other",99,"CHE",89,134265,1508.6
3885,"15-JUL-20","ATM Withdraws",999,"Other",0,"CHE",33130,11410654,344.42
3886,"15-JUL-20","ATM Withdraws",999,"Other",1,"CHE",90322,31909710,353.29
3887,"15-JUL-20","ATM Withdraws",999,"Other",2,"CHE",51429,21745776,422.83
3888,"15-JUL-20","ATM Withdraws",999,"Other",3,"CHE",15708,6437756,409.84
3889,"15-JUL-20","ATM Withdraws",999,"Other",4,"CHE",22919,8419426,367.36
3890,"15-JUL-20","ATM Withdraws",999,"Other",5,"CHE",15584,5369061,344.52
3891,"15-JUL-20","ATM Withdraws",999,"Other",6,"CHE",13263,4675036,352.49
3892,"15-JUL-20","ATM Withdraws",999,"Other",99,"CHE",429,219197,510.95
3893,"15-JUN-20","ATM Deposits",999,"Other",0,"CHE",2243,4035065,1798.96
3894,"15-JUN-20","ATM Deposits",999,"Other",1,"CHE",11545,15846370,1372.57
3895,"15-JUN-20","ATM Deposits",999,"Other",2,"CHE",5657,9688104,1712.59
3896,"15-JUN-20","ATM Deposits",999,"Other",3,"CHE",1760,2841416,1614.44
3897,"15-JUN-20","ATM Deposits",999,"Other",4,"CHE",1828,2889730,1580.82
3898,"15-JUN-20","ATM Deposits",999,"Other",5,"CHE",1165,1984933,1703.81
3899,"15-JUN-20","ATM Deposits",999,"Other",6,"CHE",1699,2653311,1561.69
3900,"15-JUN-20","ATM Deposits",999,"Other",99,"CHE",90,152103,1690.03
3901,"15-JUN-20","ATM Withdraws",999,"Other",0,"CHE",28377,10143272,357.45
3902,"15-JUN-20","ATM Withdraws",999,"Other",1,"CHE",84509,31091968,367.91
3903,"15-JUN-20","ATM Withdraws",999,"Other",2,"CHE",49465,23201395,469.05
3904,"15-JUN-20","ATM Withdraws",999,"Other",3,"CHE",15134,6684879,441.71
3905,"15-JUN-20","ATM Withdraws",999,"Other",4,"CHE",20888,8281753,396.48
3906,"15-JUN-20","ATM Withdraws",999,"Other",5,"CHE",14048,4913433,349.76
3907,"15-JUN-20","ATM Withdraws",999,"Other",6,"CHE",11612,4175423,359.58
3908,"15-JUN-20","ATM Withdraws",999,"Other",99,"CHE",459,222079,483.83
3909,"15-MAR-20","ATM Deposits",999,"Other",0,"CHE",970,1666034,1717.56
3910,"15-MAR-20","ATM Deposits",999,"Other",1,"CHE",3930,4993025,1270.49
3911,"15-MAR-20","ATM Deposits",999,"Other",2,"CHE",2044,3306720,1617.77
3912,"15-MAR-20","ATM Deposits",999,"Other",3,"CHE",645,1077399,1670.39
3913,"15-MAR-20","ATM Deposits",999,"Other",4,"CHE",685,1161446,1695.54
3914,"15-MAR-20","ATM Deposits",999,"Other",5,"CHE",476,792267,1664.43
3915,"15-MAR-20","ATM Deposits",999,"Other",6,"CHE",814,1386070,1702.79
3916,"15-MAR-20","ATM Deposits",999,"Other",99,"CHE",17,35073,2063.12
