"Date","Channel","Merchant category","Scaled Value","Scaled Number of Transactions"
"2022-08-02","E-comm","Retail: Other goods",3.8932221489217,2.13819445435765
"2022-08-02","POS","Retail: Food, beverage, tobacco",27.0387723246165,72.279979416777
"2022-08-02","POS","Retail: Other goods",22.3027181453321,23.1065032244557
"2022-08-03","All","9999",2.16790946763071e-05,0.000271905192097619
"2022-08-03","All","Accommodation",5.36016315273122,2.77683177429694
"2022-08-03","All","Entertainment and sports",1.93135335425661,3.11497986881934
"2022-08-03","All","Food and beverage services",6.62247805233478,16.8192054794334
"2022-08-03","All","Human health services",1.08931554786567,0.691998713888441
"2022-08-03","All","Motor vehicles",0.725359700960385,0.328325519457875
"2022-08-03","All","Other",0.993967529532881,0.287471764345208
"2022-08-03","All","Personal services",0.992999735742957,0.913839362491087
"2022-08-03","All","Professional services",3.66380444137686,2.9429998348176
"2022-08-03","All","Retail: Fuel stations",6.30941621021488,14.400268914235
"2022-08-03","All","Transport services",8.52665087353496,17.5104904421926
"2022-08-03","E-comm","Retail: Food, beverage, tobacco",0.843691773289129,0.684521321105757
"2022-08-03","E-comm","Retail: Other goods",4.03810626419438,2.90809400578206
"2022-08-03","POS","Retail: Food, beverage, tobacco",22.9124832295892,66.3379672775697
"2022-08-03","POS","Retail: Other goods",20.280673368658,21.2476913549783
"2022-08-04","All","9999",4.02175401599844e-05,0.000509822235183036
"2022-08-04","All","Accommodation",5.58216095124578,2.83923401588334
"2022-08-04","All","Entertainment and sports",1.92530275652626,3.34181677532678
"2022-08-04","All","Food and beverage services",7.09627622897803,18.0600108354219
"2022-08-04","All","Human health services",1.0983800997471,0.685201084086001
"2022-08-04","All","Motor vehicles",0.742685875435815,0.325232597897765
"2022-08-04","All","Other",0.894141728655687,0.25647457244608
"2022-08-04","All","Personal services",1.07729989006122,0.968730223145793
"2022-08-04","All","Professional services",4.18126179278038,3.32828949201992
"2022-08-04","All","Retail: Fuel stations",6.51814811800494,14.9500952008054
"2022-08-04","All","Transport services",7.87504005747279,17.5134474111567
"2022-08-04","E-comm","Retail: Food, beverage, tobacco",0.775855027351315,0.660049853816971
"2022-08-04","E-comm","Retail: Other goods",3.61456795140509,2.25038933424693
"2022-08-04","POS","Retail: Food, beverage, tobacco",23.6287711144484,67.8007152466078
"2022-08-04","POS","Retail: Other goods",19.9308804320117,21.0585473057254
"2022-08-05","All","9999",7.26382816385152e-05,0.000577798533207441
"2022-08-05","All","Accommodation",6.18016509139679,2.77601605872065
"2022-08-05","All","Entertainment and sports",2.0548077470981,3.28063810710481
"2022-08-05","All","Food and beverage services",8.10543401741385,18.8580865623774
"2022-08-05","All","Human health services",1.20186881001589,0.675276544574438
"2022-08-05","All","Motor vehicles",0.841742495298337,0.342260660552878
"2022-08-05","All","Other",0.919695370186147,0.252735876054737
"2022-08-05","All","Personal services",1.29763306226724,1.16351630513473
"2022-08-05","All","Professional services",4.56132320985923,3.59886914630607
"2022-08-05","All","Retail: Fuel stations",7.05737300742892,15.3349430120706
"2022-08-05","All","Transport services",7.71658775811677,17.8700510705927
"2022-08-05","E-comm","Retail: Food, beverage, tobacco",0.749458047108226,0.638909225131381
"2022-08-05","E-comm","Retail: Other goods",3.15242930957679,1.7773422762951
"2022-08-05","POS","Retail: Food, beverage, tobacco",31.1825561435979,74.5126609253885
"2022-08-05","POS","Retail: Other goods",23.1134961265477,24.3127426328988
"2022-08-06","All","9999",5.37278141183044e-05,0.000373869639134227
"2022-08-06","All","Accommodation",6.01454586974341,2.76463002880156
"2022-08-06","All","Entertainment and sports",2.14460812974587,3.49037897465912
"2022-08-06","All","Food and beverage services",8.59923357899724,17.5698337503679
"2022-08-06","All","Human health services",0.902728255716294,0.390421867703169
"2022-08-06","All","Motor vehicles",0.335242637882635,0.2484533692792
"2022-08-06","All","Other",0.444766512841298,0.179525403082453
"2022-08-06","All","Personal services",1.12788490900715,1.02202364079693
"2022-08-06","All","Professional services",2.04763748051843,1.96801579225356
"2022-08-06","All","Retail: Fuel stations",6.90816715523407,14.0145374110955
"2022-08-06","All","Transport services",6.16652059580371,17.7742044903783
"2022-08-06","E-comm","Retail: Food, beverage, tobacco",0.527067287590504,0.53225441353109
"2022-08-06","E-comm","Retail: Other goods",2.31449869695757,1.41424688039774
"2022-08-06","POS","Retail: Food, beverage, tobacco",35.903178308396,73.7631202752224
"2022-08-06","POS","Retail: Other goods",29.4068908357372,29.7372512152463
"2022-08-07","All","9999",1.23863758058453e-05,0.000101964447036607
"2022-08-07","All","Accommodation",6.1085463733516,2.63255208174014
"2022-08-07","All","Entertainment and sports",1.98127035868567,3.21310365501757
"2022-08-07","All","Food and beverage services",6.14112161753991,12.8087058604406
"2022-08-07","All","Human health services",0.121177813778981,0.190095717425248
"2022-08-07","All","Motor vehicles",0.0567691530072869,0.132043958912406
"2022-08-07","All","Other",0.241696349684925,0.142716237702238
"2022-08-07","All","Personal services",0.22924381661292,0.194514176796834
"2022-08-07","All","Professional services",1.75417262755291,1.7561676594605
"2022-08-07","All","Retail: Fuel stations",6.46947833507545,15.5485585286122
"2022-08-07","All","Transport services",4.50418772871058,13.2548343043748
"2022-08-07","E-comm","Retail: Food, beverage, tobacco",0.457690472237998,0.416252860952443
"2022-08-07","E-comm","Retail: Other goods",3.18774588625179,1.84973703369109
"2022-08-07","POS","Retail: Food, beverage, tobacco",3.58516151651956,16.801293724904
"2022-08-07","POS","Retail: Other goods",1.83658542792737,2.43932945460577
"2022-08-08","All","9999",2.15890261832516e-05,0.000339881490122024
"2022-08-08","All","Accommodation",4.97432894439879,2.40078689362593
"2022-08-08","All","Entertainment and sports",1.88669824517636,2.56144887400661
"2022-08-08","All","Food and beverage services",5.31305620696505,15.1188803488
"2022-08-08","All","Human health services",0.968514776462708,0.681054529906512
"2022-08-08","All","Motor vehicles",0.665465695990946,0.333083860319584
"2022-08-08","All","Other",0.806828622687838,0.24274336024515
"2022-08-08","All","Personal services",0.642350862543077,0.637175829531759
"2022-08-08","All","Professional services",5.0907464386027,3.55937491715389
"2022-08-08","All","Retail: Fuel stations",6.23175332454654,14.3963942652476
"2022-08-08","All","Transport services",9.36416516608315,17.517152119399
"2022-08-08","E-comm","Retail: Food, beverage, tobacco",0.906984273966708,0.719835007929435
"2022-08-08","E-comm","Retail: Other goods",4.30740328121165,2.60869240113357
"2022-08-08","POS","Retail: Food, beverage, tobacco",24.648372344654,71.4141653088401
"2022-08-08","POS","Retail: Other goods",20.1125880873289,22.4035263384363
"2022-08-09","All","9999",3.74567450467625e-05,0.000475834086170834
"2022-08-09","All","Accommodation",4.64715461471191,2.62561849934165
"2022-08-09","All","Entertainment and sports",1.91322851112509,2.90551090645714
"2022-08-09","All","Food and beverage services",6.57632619286898,17.2958892693296
"2022-08-09","All","Human health services",1.23101112883559,0.745428084135624
"2022-08-09","All","Motor vehicles",0.787873163997335,0.344401913940647
"2022-08-09","All","Other",0.783278652685932,0.228332385063976
"2022-08-09","All","Personal services",1.13516959390118,1.02046018594237
"2022-08-09","All","Professional services",4.54935233175992,3.36550651518828
"2022-08-09","All","Retail: Fuel stations",6.30155097905881,14.7198594793967
"2022-08-09","All","Transport services",7.67129169422779,18.1365181588484
"2022-08-09","E-comm","Retail: Food, beverage, tobacco",0.840267709877025,0.686832515238587
"2022-08-09","E-comm","Retail: Other goods",4.09216869451245,2.35276163907169
"2022-08-09","POS","Retail: Food, beverage, tobacco",22.7269589532071,69.2734217433065
"2022-08-09","POS","Retail: Other goods",19.6209495978397,21.001583167981
"2022-08-10","All","9999",5.29015335950564e-05,0.000441845937158632
"2022-08-10","All","Accommodation",5.23015743224626,2.76918444076919
"2022-08-10","All","Entertainment and sports",1.96406991199451,3.11984017412808
"2022-08-10","All","Food and beverage services",7.4317619773875,18.9058399117396
"2022-08-10","All","Human health services",1.15637276274416,0.746277787860929
"2022-08-10","All","Motor vehicles",0.794573946598947,0.341444944976586
"2022-08-10","All","Other",0.723432070736098,0.235775789697648
"2022-08-10","All","Personal services",1.16126888602665,1.03956152568722
"2022-08-10","All","Professional services",4.22774446990515,3.30585731367187
"2022-08-10","All","Retail: Fuel stations",6.56345870250141,15.2207768195386
"2022-08-10","All","Transport services",7.37679209525384,18.5262942517203
"2022-08-10","E-comm","Retail: Food, beverage, tobacco",0.814986654766765,0.69152287980227
"2022-08-10","E-comm","Retail: Other goods",3.93796035597684,2.37437810184345
"2022-08-10","POS","Retail: Food, beverage, tobacco",22.8414888271777,69.5969209456047
"2022-08-10","POS","Retail: Other goods",20.3963378628478,22.2080265053181
"2022-08-11","All","9999",2.61041989003365e-05,0.000305893341109822
"2022-08-11","All","Accommodation",5.46916256668686,2.84304068857271
"2022-08-11","All","Entertainment and sports",1.83574448190384,2.91179871402439
"2022-08-11","All","Food and beverage services",7.92760883497826,19.7376998588132
"2022-08-11","All","Human health services",1.29480842034051,0.705593973493322
"2022-08-11","All","Motor vehicles",0.787181183429275,0.341241016082512
"2022-08-11","All","Other",0.633107642183582,0.227414705040646
"2022-08-11","All","Personal services",1.2755932158641,1.10148793318746
"2022-08-11","All","Professional services",3.57715760729633,2.9054089420101
"2022-08-11","All","Retail: Fuel stations",6.70270980890571,15.4986299377133
"2022-08-11","All","Transport services",7.07989984242595,19.0577329496751
"2022-08-11","E-comm","Retail: Food, beverage, tobacco",0.81049878455114,0.679491075051951
"2022-08-11","E-comm","Retail: Other goods",3.83969882552682,2.57742330404235
"2022-08-11","POS","Retail: Food, beverage, tobacco",24.0333040157778,70.7726729843838
"2022-08-11","POS","Retail: Other goods",20.0037064907942,21.5564057124562
"2022-08-12","All","9999",5.82390708139521e-05,0.000509822235183036
"2022-08-12","All","Accommodation",6.48264950898946,3.0878573259076
"2022-08-12","All","Entertainment and sports",1.92847521556102,3.17041453985824
"2022-08-12","All","Food and beverage services",9.24919387817611,21.2226420891564
"2022-08-12","All","Human health services",1.30477944111615,0.731356990444572
"2022-08-12","All","Motor vehicles",0.937440410146542,0.410610828216417
"2022-08-12","All","Other",0.68203238160476,0.243117229884284
"2022-08-12","All","Personal services",1.41182741543717,1.28308661335965
"2022-08-12","All","Professional services",3.59959039903855,2.96964654364316
"2022-08-12","All","Retail: Fuel stations",7.62535085740917,16.9891802126435
"2022-08-12","All","Transport services",7.31069903618136,20.5902246004863
"2022-08-12","E-comm","Retail: Food, beverage, tobacco",0.765878735610819,0.663176763526094
"2022-08-12","E-comm","Retail: Other goods",3.2031123661194,1.99473047737715
"2022-08-12","POS","Retail: Food, beverage, tobacco",32.0608461542537,79.1566656538198
"2022-08-12","POS","Retail: Other goods",22.6464197067169,24.3484981656596
"2022-08-13","All","9999",4.78968581983223e-05,0.000509822235183036
"2022-08-13","All","Accommodation",6.24694832575144,3.24284328540325
"2022-08-13","All","Entertainment and sports",1.80832537698941,3.325706392695
"2022-08-13","All","Food and beverage services",10.1112641705494,22.6894006597779
"2022-08-13","All","Human health services",0.939377556302921,0.388926389146632
"2022-08-13","All","Motor vehicles",0.380526812730533,0.310787634567579
"2022-08-13","All","Other",0.350873010602859,0.17391735849544
"2022-08-13","All","Personal services",1.10262653157703,1.01230303017944
"2022-08-13","All","Professional services",1.81665654812414,2.04064846669263
"2022-08-13","All","Retail: Fuel stations",7.38103313472226,15.6028715907337
"2022-08-13","All","Transport services",6.74397564059228,22.9093719601849
"2022-08-13","E-comm","Retail: Food, beverage, tobacco",0.524523577125653,0.550064203613484
"2022-08-13","E-comm","Retail: Other goods",2.111796769045,1.34426528158162
"2022-08-13","POS","Retail: Food, beverage, tobacco",36.6191177300036,78.8298356129185
"2022-08-13","POS","Retail: Other goods",25.412715005192,26.8586249346578
"2022-08-14","All","9999",1.47594847967849e-05,0.000203928894073215
"2022-08-14","All","Accommodation",6.52264249664819,2.93739179023058
"2022-08-14","All","Entertainment and sports",1.78471700735981,3.11406218879601
"2022-08-14","All","Food and beverage services",6.78256469148955,14.6038239386691
"2022-08-14","All","Human health services",0.141607286434572,0.189823812233151
"2022-08-14","All","Motor vehicles",0.0601200573069011,0.131398184081175
"2022-08-14","All","Other",0.195657134575765,0.131772053720309
"2022-08-14","All","Personal services",0.214938766523814,0.171266282872488
"2022-08-14","All","Professional services",1.64814579106584,1.84171583052421
"2022-08-14","All","Retail: Fuel stations",6.77134933140611,16.5006345587421
"2022-08-14","All","Transport services",5.08322109069522,15.595190269057
"2022-08-14","E-comm","Retail: Food, beverage, tobacco",0.450409499732295,0.421690964794395
"2022-08-14","E-comm","Retail: Other goods",2.82257189822212,1.76408689818034
"2022-08-14","POS","Retail: Food, beverage, tobacco",3.82469131168027,18.1461707931678
"2022-08-14","POS","Retail: Other goods",1.7644028537035,2.33447601490312
"2022-08-15","All","9999",4.23439398003809e-05,0.000441845937158632
"2022-08-15","All","Accommodation",5.182528751028,2.33043142517067
"2022-08-15","All","Entertainment and sports",1.93537734432085,2.41302262727032
"2022-08-15","All","Food and beverage services",5.53008405736099,15.3385797440149
"2022-08-15","All","Human health services",0.88578661496589,0.605566850950411
"2022-08-15","All","Motor vehicles",0.520856626399928,0.257800110257555
"2022-08-15","All","Other",0.543686502715876,0.2169803432939
"2022-08-15","All","Personal services",0.5653894577108,0.572802275302647
"2022-08-15","All","Professional services",3.58915072839741,2.85921904750252
"2022-08-15","All","Retail: Fuel stations",6.46271017340899,15.1695566789772
"2022-08-15","All","Transport services",7.40117304500471,17.4104633196497
"2022-08-15","E-comm","Retail: Food, beverage, tobacco",0.905061433036639,0.724899242132253
"2022-08-15","E-comm","Retail: Other goods",4.11655595297386,2.61290693161109
"2022-08-15","POS","Retail: Food, beverage, tobacco",21.060393912518,63.8790946372819
"2022-08-15","POS","Retail: Other goods",17.2138795492974,18.764993022233
"2022-08-16","All","9999",2.42597528034181e-05,0.000305893341109822
"2022-08-16","All","Accommodation",4.4390367195031,2.45336656014781
"2022-08-16","All","Entertainment and sports",1.86884376024884,2.55971547840699
"2022-08-16","All","Food and beverage services",6.69601752798664,18.2591813886334
"2022-08-16","All","Human health services",1.22268846329942,0.748317076801661
"2022-08-16","All","Motor vehicles",0.707120204553223,0.317517288071995
"2022-08-16","All","Other",0.65439845941837,0.229080124342244
"2022-08-16","All","Personal services",1.17756552280216,1.04527153472127
"2022-08-16","All","Professional services",3.58901746227188,2.79338400286588
"2022-08-16","All","Retail: Fuel stations",6.37065111183269,15.1367921033294
"2022-08-16","All","Transport services",7.53578117933233,19.0729936285816
"2022-08-16","E-comm","Retail: Food, beverage, tobacco",0.928513251877242,0.73842652543911
"2022-08-16","E-comm","Retail: Other goods",3.9031129499982,2.23397305827404
"2022-08-16","POS","Retail: Food, beverage, tobacco",24.627049885966,74.7057815880759
"2022-08-16","POS","Retail: Other goods",18.8295670403231,20.6293109718503
"2022-08-17","All","9999",1.99991214797508e-05,0.000339881490122024
"2022-08-17","All","Accommodation",4.59641340133494,2.35721408659229
"2022-08-17","All","Entertainment and sports",1.83752354219083,2.43232789590925
"2022-08-17","All","Food and beverage services",6.90383731997956,17.9974386530904
"2022-08-17","All","Human health services",1.19943307992615,0.765107222413689
"2022-08-17","All","Motor vehicles",0.787727014161277,0.301101012099101
"2022-08-17","All","Other",0.640872889480316,0.22391392569239
"2022-08-17","All","Personal services",1.20323622596144,1.09237910925219
"2022-08-17","All","Professional services",3.41264338899199,2.65491628379017
"2022-08-17","All","Retail: Fuel stations",6.31522069382995,14.6507275843059
"2022-08-17","All","Transport services",6.89983041551686,18.6987841079572
"2022-08-17","E-comm","Retail: Food, beverage, tobacco",0.912912429454783,0.748249100503636
"2022-08-17","E-comm","Retail: Other goods",3.87537678049208,2.30973264242224
"2022-08-17","POS","Retail: Food, beverage, tobacco",24.2788429967421,73.104463935515
"2022-08-17","POS","Retail: Other goods",20.2057191401935,22.1895029641065
"2022-08-18","All","9999",5.45932548559243e-05,0.000509822235183036
"2022-08-18","All","Accommodation",4.68800968707789,2.27968711869545
"2022-08-18","All","Entertainment and sports",1.87264182720432,2.46040210699333
"2022-08-18","All","Food and beverage services",7.46050253590388,19.1687042561999
"2022-08-18","All","Human health services",1.25524163679091,0.758207628164212
"2022-08-18","All","Motor vehicles",0.790534711463252,0.268302448302326
"2022-08-18","All","Other",0.576569025358303,0.226632977613366
"2022-08-18","All","Personal services",1.38251803522694,1.21103173745378
"2022-08-18","All","Professional services",3.67358351052971,2.60627924255371
"2022-08-18","All","Retail: Fuel stations",6.39223981298617,14.4633169306526
"2022-08-18","All","Transport services",6.33156795301457,18.9856780737692
"2022-08-18","E-comm","Retail: Food, beverage, tobacco",0.908671507467009,0.738460513588122
"2022-08-18","E-comm","Retail: Other goods",3.73263076201583,2.40054897658284
"2022-08-18","POS","Retail: Food, beverage, tobacco",25.0382890327469,72.6446042793799
"2022-08-18","POS","Retail: Other goods",21.3157675858038,22.5159591353687
"2022-08-19","All","9999",4.456432395527e-05,0.000611786682219644
"2022-08-19","All","Accommodation",5.32798149610949,2.33743298386719
"2022-08-19","All","Entertainment and sports",2.05615739997041,2.89745571514124
"2022-08-19","All","Food and beverage services",8.68804844002604,20.1629595792539
"2022-08-19","All","Human health services",1.35788788945191,0.744238498920196
"2022-08-19","All","Motor vehicles",0.881194692144657,0.268574353494424
"2022-08-19","All","Other",0.611229002718921,0.231799176263221
"2022-08-19","All","Personal services",1.52908672110534,1.37060609706607
"2022-08-19","All","Professional services",3.46885038145789,2.50968492306103
"2022-08-19","All","Retail: Fuel stations",7.10614918866086,15.3727718219211
"2022-08-19","All","Transport services",6.49089664622016,20.4098155055295
"2022-08-19","E-comm","Retail: Food, beverage, tobacco",0.855699430661783,0.706341712771591
"2022-08-19","E-comm","Retail: Other goods",3.27092851770048,1.85955960875562
"2022-08-19","POS","Retail: Food, beverage, tobacco",32.9552014666346,78.176753329649
"2022-08-19","POS","Retail: Other goods",23.3638368899221,24.4363235427071
"2022-08-20","All","9999",8.72019653634404e-05,0.000951668172341668
"2022-08-20","All","Accommodation",5.23622105857993,2.52960197838218
"2022-08-20","All","Entertainment and sports",2.04403490918513,3.1981488694522
"2022-08-20","All","Food and beverage services",9.19404044428563,18.3385777047259
"2022-08-20","All","Human health services",0.960277194324305,0.410610828216417
"2022-08-20","All","Motor vehicles",0.385722045646422,0.207157768229374
"2022-08-20","All","Other",0.389784608521818,0.198966624317433
"2022-08-20","All","Personal services",1.33415390951869,1.21711561612697
"2022-08-20","All","Professional services",1.85670562495792,1.74957395855213
"2022-08-20","All","Retail: Fuel stations",7.04579647660435,14.4202539458542
"2022-08-20","All","Transport services",5.78592934494043,19.8626402945821
"2022-08-20","E-comm","Retail: Food, beverage, tobacco",0.614658333179858,0.595302429948726
"2022-08-20","E-comm","Retail: Other goods",2.44027926135706,1.42138439169031
"2022-08-20","POS","Retail: Food, beverage, tobacco",37.827981768273,77.686610232744
"2022-08-20","POS","Retail: Other goods",30.9932388871721,30.5660182407598
"2022-08-21","All","9999",1.64002977789693e-05,0.00013595259604881
"2022-08-21","All","Accommodation",5.92828922412286,2.77642391650879
"2022-08-21","All","Entertainment and sports",1.66867356760757,2.64675912802724
"2022-08-21","All","Food and beverage services",6.65018929244843,13.5946138300497
"2022-08-21","All","Human health services",0.198163458783955,0.19675739463164
"2022-08-21","All","Motor vehicles",0.0637849012130922,0.133063603382773
"2022-08-21","All","Other",0.20861445847511,0.136190513091895
"2022-08-21","All","Personal services",0.189436518858696,0.187172736610199
"2022-08-21","All","Professional services",1.43082754418421,1.49330331500013
"2022-08-21","All","Retail: Fuel stations",6.90654513523876,16.9618197526886
"2022-08-21","All","Transport services",5.22581147864752,15.5634113497306
"2022-08-21","E-comm","Retail: Food, beverage, tobacco",0.457016900886715,0.421419059602298
"2022-08-21","E-comm","Retail: Other goods",2.93338216664279,1.66300614301805
"2022-08-21","POS","Retail: Food, beverage, tobacco",3.38936905599099,17.1393738431284
"2022-08-21","POS","Retail: Other goods",1.57317784086219,2.22258702835495
"2022-08-22","All","9999",3.39754019890969e-05,0.000407857788146429
"2022-08-22","All","Accommodation",4.1295018029304,2.09129080872082
"2022-08-22","All","Entertainment and sports",1.77176345067309,1.87332480910556
"2022-08-22","All","Food and beverage services",5.04459445774023,15.8484359673469
"2022-08-22","All","Human health services",1.03530077161247,0.71266350848786
"2022-08-22","All","Motor vehicles",0.624449682975939,0.293419690422344
"2022-08-22","All","Other",0.702340089489783,0.224627676821646
"2022-08-22","All","Personal services",0.65335683687629,0.633777014630539
"2022-08-22","All","Professional services",3.90246254191372,2.90020875521123
"2022-08-22","All","Retail: Fuel stations",6.17499910724501,14.6183028901483
"2022-08-22","All","Transport services",7.45384718698298,17.9534579882686
"2022-08-22","E-comm","Retail: Food, beverage, tobacco",0.939220312378132,0.741587423297245
"2022-08-22","E-comm","Retail: Other goods",4.05956880680123,2.35038246864083
"2022-08-22","POS","Retail: Food, beverage, tobacco",23.824254851511,74.7573076219784
"2022-08-22","POS","Retail: Other goods",17.0514374584924,19.4157641113696
"2022-08-23","All","9999",5.70995085757286e-05,0.000577798533207441
"2022-08-23","All","Accommodation",4.04714801308297,2.34762942857085
"2022-08-23","All","Entertainment and sports",1.75917169520695,2.08017668399382
"2022-08-23","All","Food and beverage services",6.58040700048825,18.9916259998464
"2022-08-23","All","Human health services",1.27614606802254,0.771327053682922
"2022-08-23","All","Motor vehicles",0.824267974098823,0.316463655452617
"2022-08-23","All","Other",0.70365033935439,0.22870625470311
"2022-08-23","All","Personal services",1.17957365859515,1.03164228696738
"2022-08-23","All","Professional services",3.65233307922401,2.56202667253982
"2022-08-23","All","Retail: Fuel stations",6.21684261474991,14.9467643622022
"2022-08-23","All","Transport services",6.67490789331569,18.6651358404352
"2022-08-23","E-comm","Retail: Food, beverage, tobacco",0.949158794931652,0.757391912587919
"2022-08-23","E-comm","Retail: Other goods",3.78870509925554,2.02582963372331
"2022-08-23","POS","Retail: Food, beverage, tobacco",22.6306566161141,72.9050894534094
"2022-08-23","POS","Retail: Other goods",17.7777079829628,19.0171510997545
"2022-08-24","All","9999",4.06091423037039e-05,0.000373869639134227
"2022-08-24","All","Accommodation",4.55808765980309,2.47929951784412
"2022-08-24","All","Entertainment and sports",1.88212681097929,2.3642156452888
"2022-08-24","All","Food and beverage services",7.43880793378268,20.0479096948476
"2022-08-24","All","Human health services",1.27079111234029,0.777546884952155
"2022-08-24","All","Motor vehicles",0.788401689830606,0.319420624416678
"2022-08-24","All","Other",0.850692746346051,0.28471872427522
"2022-08-24","All","Personal services",1.20602437056838,1.06974300201006
"2022-08-24","All","Professional services",3.91972593864949,2.88250092957588
"2022-08-24","All","Retail: Fuel stations",6.6593191948956,15.6808743927167
"2022-08-24","All","Transport services",6.95441330858006,19.4981853727242
"2022-08-24","E-comm","Retail: Food, beverage, tobacco",0.888482036017239,0.717319884902532
"2022-08-24","E-comm","Retail: Other goods",3.80069769560974,2.07827334764914
"2022-08-24","POS","Retail: Food, beverage, tobacco",23.6175086759553,73.7361676730558
"2022-08-24","POS","Retail: Other goods",19.3564444361181,20.9160689850663
"2022-08-25","All","9999",3.97123733945864e-05,0.000373869639134227
"2022-08-25","All","Accommodation",4.95286904902243,2.65817914609534
"2022-08-25","All","Entertainment and sports",3.669986891549,2.92192718243003
"2022-08-25","All","Food and beverage services",8.73440576138858,23.057220408388
"2022-08-25","All","Human health services",1.37912258226746,0.834239117504509
"2022-08-25","All","Motor vehicles",0.872275158369096,0.356059849051833
"2022-08-25","All","Other",1.83865542511101,0.421690964794395
"2022-08-25","All","Personal services",1.44678610691302,1.23315802246073
"2022-08-25","All","Professional services",5.16631970390398,3.3549701889945
"2022-08-25","All","Retail: Fuel stations",7.84962745928643,17.7730828814609
"2022-08-25","All","Transport services",9.09229653694829,20.8783761278118
"2022-08-25","E-comm","Retail: Food, beverage, tobacco",1.05874096378543,0.900346067333242
"2022-08-25","E-comm","Retail: Other goods",4.46974415069458,2.62184581480129
"2022-08-25","POS","Retail: Food, beverage, tobacco",26.8395802640618,80.3645025052665
"2022-08-25","POS","Retail: Other goods",21.6150699892694,22.0834939273374
"2022-08-26","All","9999",3.52990172348685e-05,0.000305893341109822
"2022-08-26","All","Accommodation",5.61297609652291,2.67276006202157
"2022-08-26","All","Entertainment and sports",2.25276816017054,2.9129203229418
"2022-08-26","All","Food and beverage services",10.2649932859617,24.675566123604
"2022-08-26","All","Human health services",1.40773975086436,0.818468616362847
"2022-08-26","All","Motor vehicles",1.03349371568824,0.386071384629607
"2022-08-26","All","Other",1.5390664589447,0.369179274570543
"2022-08-26","All","Personal services",1.66825386801004,1.45652813776892
"2022-08-26","All","Professional services",4.44986166399732,3.03558355272684
"2022-08-26","All","Retail: Fuel stations",8.49572630287081,18.7557482457017
"2022-08-26","All","Transport services",9.2308304122783,22.1541213009848
"2022-08-26","E-comm","Retail: Food, beverage, tobacco",0.869903768511567,0.691760796845356
"2022-08-26","E-comm","Retail: Other goods",3.4975252213025,1.92257363702424
"2022-08-26","POS","Retail: Food, beverage, tobacco",36.6768245116877,90.3167423582745
"2022-08-26","POS","Retail: Other goods",24.7324037815813,25.962391433355
"2022-08-27","All","9999",8.09284990210553e-05,0.000713751129256251
"2022-08-27","All","Accommodation",5.07115526865616,2.60784269740827
"2022-08-27","All","Entertainment and sports",2.40159409171362,3.67768766386536
"2022-08-27","All","Food and beverage services",10.7403165649857,22.3168565584552
"2022-08-27","All","Human health services",0.9927597462852,0.433586816948666
"2022-08-27","All","Motor vehicles",0.426547747851625,0.253177721991896
"2022-08-27","All","Other",0.654512380397999,0.261334877754824
"2022-08-27","All","Personal services",1.39548991889399,1.25358490001706
"2022-08-27","All","Professional services",2.13267305974658,1.98626742827311
"2022-08-27","All","Retail: Fuel stations",7.77795146942772,16.0456352079157
"2022-08-27","All","Transport services",7.31773277458965,21.3140362218502
"2022-08-27","E-comm","Retail: Food, beverage, tobacco",0.651098204940024,0.630922010113514
"2022-08-27","E-comm","Retail: Other goods",2.56040792208474,1.49609034321913
"2022-08-27","POS","Retail: Food, beverage, tobacco",39.5808590973311,81.725286027268
"2022-08-27","POS","Retail: Other goods",32.7207265737616,32.2875859645259
"2022-08-28","All","9999",6.46535139280763e-06,0.00013595259604881
"2022-08-28","All","Accommodation",5.66685469704665,2.62976505352114
"2022-08-28","All","Entertainment and sports",1.9901721489681,2.99755081398218
"2022-08-28","All","Food and beverage services",7.0005771589035,14.9984943249988
"2022-08-28","All","Human health services",0.151825239773979,0.21388742173379
"2022-08-28","All","Motor vehicles",0.0599606047460214,0.131534136677223
"2022-08-28","All","Other",0.378917617705433,0.197267216866823
"2022-08-28","All","Personal services",0.238939635066041,0.20447270445741
"2022-08-28","All","Professional services",2.13796713695956,2.2945739279628
"2022-08-28","All","Retail: Fuel stations",7.12711437304906,17.3881331057487
"2022-08-28","All","Transport services",4.72745566528217,15.5691213587646
"2022-08-28","E-comm","Retail: Food, beverage, tobacco",0.563817069371188,0.443749273503315
"2022-08-28","E-comm","Retail: Other goods",3.34670643036605,1.93898991299714
"2022-08-28","POS","Retail: Food, beverage, tobacco",3.58189596973921,18.0655848918599
"2022-08-28","POS","Retail: Other goods",1.70950261017905,2.30347882300399
"2022-08-29","All","9999",3.27340231935063e-05,0.000407857788146429
"2022-08-29","All","Accommodation",3.95814864478814,2.06593564955771
"2022-08-29","All","Entertainment and sports",1.84631987793197,2.06219695316637
"2022-08-29","All","Food and beverage services",5.19379274026564,16.5251060260308
"2022-08-29","All","Human health services",1.08013911916781,0.751002140573625
"2022-08-29","All","Motor vehicles",0.6872116763134,0.2941334415516
"2022-08-29","All","Other",1.22115476916763,0.323839083788265
"2022-08-29","All","Personal services",0.686519488196205,0.659030209346605
"2022-08-29","All","Professional services",4.729531360277,3.16072791738976
"2022-08-29","All","Retail: Fuel stations",6.55529518407644,15.5967877120606
