"CubeId";"plkoprex"
"PublishingDate";"2023-07-21 09:00"

"Date";"D0";"Value"
"2009-08";"T0";"99.8593"
"2009-08";"IG";"106.3618"
"2009-08";"T1";"103.0301"
"2009-08";"IW";"91.6253"
"2009-08";"T2";"100.6793"
"2009-08";"IE";"108.596"
"2009-08";"T3";"100.9892"
"2009-08";"IT";"80.1402"
"2009-08";"T4";"100.9144"
"2009-08";"IAG";"95.9701"
"2009-08";"T5";"101.2357"
"2009-08";"IBS";"92.0982"
"2009-08";"T6";"100.4758"
"2009-08";"IAP";"101.9073"
"2009-08";"K1";"100.8067"
"2009-08";"FP";"104.367"
"2009-08";"ET";"100.6314"
"2009-08";"K2";"99.9959"
"2009-08";"T7";"100.8027"
"2009-09";"T0";"99.8346"
"2009-09";"IG";"106.4247"
"2009-09";"T1";"103.014"
"2009-09";"IW";"91.6253"
"2009-09";"T2";"100.8064"
"2009-09";"IE";"105.7638"
"2009-09";"T3";"100.9726"
"2009-09";"IT";"80.6098"
"2009-09";"T4";"100.8988"
"2009-09";"IAG";"96.069"
"2009-09";"T5";"101.2222"
"2009-09";"IBS";"92.0982"
"2009-09";"T6";"100.4407"
"2009-09";"IAP";"101.9841"
"2009-09";"K1";"100.9362"
"2009-09";"FP";"104.5172"
"2009-09";"ET";"98.9662"
"2009-09";"K2";"100.1361"
"2009-09";"T7";"100.7899"
"2009-10";"T0";"100.5454"
"2009-10";"IG";"106.5039"
"2009-10";"T1";"103.7962"
"2009-10";"IW";"91.6253"
"2009-10";"T2";"101.4016"
"2009-10";"IE";"107.0533"
"2009-10";"T3";"101.604"
"2009-10";"IT";"80.6098"
"2009-10";"T4";"101.544"
"2009-10";"IAG";"95.9207"
"2009-10";"T5";"101.1306"
"2009-10";"IBS";"108.2877"
"2009-10";"T6";"101.2437"
"2009-10";"IAP";"101.9005"
"2009-10";"K1";"101.6791"
"2009-10";"FP";"102.9699"
"2009-10";"ET";"99.5129"
"2009-10";"K2";"101.059"
"2009-10";"T7";"101.4163"
"2009-11";"T0";"100.7518"
"2009-11";"IG";"106.6296"
"2009-11";"T1";"104.0039"
"2009-11";"IW";"91.7725"
"2009-11";"T2";"101.4654"
"2009-11";"IE";"109.9164"
"2009-11";"T3";"101.8014"
"2009-11";"IT";"80.6098"
"2009-11";"T4";"101.7424"
"2009-11";"IAG";"96.0105"
"2009-11";"T5";"101.3355"
"2009-11";"IBS";"108.2877"
"2009-11";"T6";"101.4699"
"2009-11";"IAP";"101.974"
"2009-11";"K1";"101.7536"
"2009-11";"FP";"102.8708"
"2009-11";"ET";"101.2045"
"2009-11";"K2";"101.1301"
"2009-11";"T7";"101.612"
"2009-12";"T0";"100.4846"
"2009-12";"IG";"106.524"
"2009-12";"T1";"103.6972"
"2009-12";"IW";"91.7725"
"2009-12";"T2";"101.3363"
"2009-12";"IE";"107.31"
"2009-12";"T3";"101.5486"
"2009-12";"IT";"81.2873"
"2009-12";"T4";"101.5044"
"2009-12";"IAG";"95.4484"
"2009-12";"T5";"101.2116"
"2009-12";"IBS";"105.4029"
"2009-12";"T6";"101.1801"
"2009-12";"IAP";"101.9056"
"2009-12";"K1";"101.6327"
"2009-12";"FP";"102.4486"
"2009-12";"ET";"99.6817"
"2009-12";"K2";"100.9982"
"2009-12";"T7";"101.3665"
"2010-01";"T0";"100.3476"
"2010-01";"IG";"106.5734"
"2010-01";"T1";"103.554"
"2010-01";"IW";"91.7725"
"2010-01";"T2";"100.9892"
"2010-01";"IE";"113.7474"
"2010-01";"T3";"101.435"
"2010-01";"IT";"81.2873"
"2010-01";"T4";"101.3766"
"2010-01";"IAG";"95.9714"
"2010-01";"T5";"101.6562"
"2010-01";"IBS";"92.8401"
"2010-01";"T6";"100.892"
"2010-01";"IAP";"102.5017"
"2010-01";"K1";"100.9864"
"2010-01";"FP";"106.4205"
"2010-01";"ET";"104.2091"
"2010-01";"K2";"100.1251"
"2010-01";"T7";"101.2538"
"2010-02";"T0";"100.5126"
"2010-02";"IG";"106.6037"
"2010-02";"T1";"103.5578"
"2010-02";"IW";"92.443"
"2010-02";"T2";"101.2203"
"2010-02";"IE";"111.5604"
"2010-02";"T3";"101.5836"
"2010-02";"IT";"81.2873"
"2010-02";"T4";"101.522"
"2010-02";"IAG";"96.2062"
"2010-02";"T5";"101.8102"
"2010-02";"IBS";"92.8401"
"2010-02";"T6";"101.0513"
"2010-02";"IAP";"102.6007"
"2010-02";"K1";"101.2058"
"2010-02";"FP";"107.05"
"2010-02";"ET";"103.0334"
"2010-02";"K2";"100.3717"
"2010-02";"T7";"101.4012"
"2010-03";"T0";"100.6887"
"2010-03";"IG";"106.4972"
"2010-03";"T1";"103.7344"
"2010-03";"IW";"92.443"
"2010-03";"T2";"101.164"
"2010-03";"IE";"117.1673"
"2010-03";"T3";"101.7219"
"2010-03";"IT";"81.5046"
"2010-03";"T4";"101.7143"
"2010-03";"IAG";"94.0997"
"2010-03";"T5";"101.9555"
"2010-03";"IBS";"92.8401"
"2010-03";"T6";"101.2414"
"2010-03";"IAP";"102.5329"
"2010-03";"K1";"101.1013"
"2010-03";"FP";"107.9458"
"2010-03";"ET";"106.0462"
"2010-03";"K2";"100.2608"
"2010-03";"T7";"101.5402"
"2010-04";"T0";"101.6156"
"2010-04";"IG";"106.9701"
"2010-04";"T1";"104.8373"
"2010-04";"IW";"92.443"
"2010-04";"T2";"101.9317"
"2010-04";"IE";"120.8759"
"2010-04";"T3";"102.5971"
"2010-04";"IT";"81.5046"
"2010-04";"T4";"102.545"
"2010-04";"IAG";"96.5308"
"2010-04";"T5";"102.1295"
"2010-04";"IBS";"109.2112"
"2010-04";"T6";"102.2429"
"2010-04";"IAP";"102.8595"
"2010-04";"K1";"101.9587"
"2010-04";"FP";"107.4577"
"2010-04";"ET";"108.0043"
"2010-04";"K2";"101.2415"
"2010-04";"T7";"102.408"
"2010-05";"T0";"101.6702"
"2010-05";"IG";"105.8091"
"2010-05";"T1";"104.664"
"2010-05";"IW";"92.5848"
"2010-05";"T2";"101.7424"
"2010-05";"IE";"123.0999"
"2010-05";"T3";"102.4904"
"2010-05";"IT";"81.5046"
"2010-05";"T4";"102.4384"
"2010-05";"IAG";"96.4547"
"2010-05";"T5";"102.019"
"2010-05";"IBS";"109.2112"
"2010-05";"T6";"102.3012"
"2010-05";"IAP";"102.0915"
"2010-05";"K1";"101.8611"
"2010-05";"FP";"105.3952"
"2010-05";"ET";"109.1099"
"2010-05";"K2";"101.3345"
"2010-05";"T7";"102.3022"
"2010-06";"T0";"101.1755"
"2010-06";"IG";"105.6918"
"2010-06";"T1";"104.0981"
"2010-06";"IW";"92.5848"
"2010-06";"T2";"101.4241"
"2010-06";"IE";"119.083"
"2010-06";"T3";"102.0416"
"2010-06";"IT";"81.4846"
"2010-06";"T4";"101.9899"
"2010-06";"IAG";"96.1467"
"2010-06";"T5";"101.7783"
"2010-06";"IBS";"104.193"
"2010-06";"T6";"101.7615"
"2010-06";"IAP";"102.0279"
"2010-06";"K1";"101.4709"
"2010-06";"FP";"106.3121"
"2010-06";"ET";"106.9613"
"2010-06";"K2";"100.8644"
"2010-06";"T7";"101.8569"
"2010-07";"T0";"100.3086"
"2010-07";"IG";"105.7603"
"2010-07";"T1";"103.1524"
"2010-07";"IW";"92.5848"
"2010-07";"T2";"100.769"
"2010-07";"IE";"115.8072"
"2010-07";"T3";"101.291"
"2010-07";"IT";"81.4846"
"2010-07";"T4";"101.2239"
"2010-07";"IAG";"96.3189"
"2010-07";"T5";"101.4985"
"2010-07";"IBS";"93.0663"
"2010-07";"T6";"100.8196"
"2010-07";"IAP";"102.0834"
"2010-07";"K1";"100.8276"
"2010-07";"FP";"104.9647"
"2010-07";"ET";"105.2039"
"2010-07";"K2";"100.044"
"2010-07";"T7";"101.1126"
"2010-08";"T0";"100.313"
"2010-08";"IG";"105.624"
"2010-08";"T1";"103.1746"
"2010-08";"IW";"92.4378"
"2010-08";"T2";"100.768"
"2010-08";"IE";"115.4277"
"2010-08";"T3";"101.2769"
"2010-08";"IT";"81.4846"
"2010-08";"T4";"101.2056"
"2010-08";"IAG";"96.4786"
"2010-08";"T5";"101.4838"
"2010-08";"IBS";"93.0663"
"2010-08";"T6";"100.8243"
"2010-08";"IAP";"101.9933"
"2010-08";"K1";"100.8204"
"2010-08";"FP";"105.0321"
"2010-08";"ET";"105.0371"
"2010-08";"K2";"100.0602"
"2010-08";"T7";"101.0986"
"2010-09";"T0";"100.2899"
"2010-09";"IG";"105.5985"
"2010-09";"T1";"103.1449"
"2010-09";"IW";"92.4378"
"2010-09";"T2";"100.7875"
"2010-09";"IE";"114.2057"
"2010-09";"T3";"101.2375"
"2010-09";"IT";"83.4089"
"2010-09";"T4";"101.1866"
"2010-09";"IAG";"96.2728"
"2010-09";"T5";"101.4594"
"2010-09";"IBS";"93.0663"
"2010-09";"T6";"100.791"
"2010-09";"IAP";"102.01"
"2010-09";"K1";"100.8309"
"2010-09";"FP";"105.2061"
"2010-09";"ET";"104.4078"
"2010-09";"K2";"100.069"
"2010-09";"T7";"101.0752"
"2010-10";"T0";"100.8745"
"2010-10";"IG";"105.8253"
"2010-10";"T1";"103.8285"
"2010-10";"IW";"92.4378"
"2010-10";"T2";"101.3095"
"2010-10";"IE";"115.2123"
"2010-10";"T3";"101.7799"
"2010-10";"IT";"83.4089"
"2010-10";"T4";"101.7344"
"2010-10";"IAG";"96.3905"
"2010-10";"T5";"101.3244"
"2010-10";"IBS";"108.6385"
"2010-10";"T6";"101.3848"
"2010-10";"IAP";"102.3208"
"2010-10";"K1";"101.5103"
"2010-10";"FP";"102.1739"
"2010-10";"ET";"105.4173"
"2010-10";"K2";"100.8692"
"2010-10";"T7";"101.613"
"2010-11";"T0";"101.1751"
"2010-11";"IG";"105.6947"
"2010-11";"T1";"103.9752"
"2010-11";"IW";"93.0343"
"2010-11";"T2";"101.4796"
"2010-11";"IE";"117.5334"
"2010-11";"T3";"102.0259"
"2010-11";"IT";"83.4089"
"2010-11";"T4";"101.9863"
"2010-11";"IAG";"96.3026"
"2010-11";"T5";"101.5794"
"2010-11";"IBS";"108.6385"
"2010-11";"T6";"101.6983"
"2010-11";"IAP";"102.2834"
"2010-11";"K1";"101.6906"
"2010-11";"FP";"102.0052"
"2010-11";"ET";"106.8342"
"2010-11";"K2";"101.1188"
"2010-11";"T7";"101.857"
"2010-12";"T0";"101.2365"
"2010-12";"IG";"105.5644"
"2010-12";"T1";"104.0211"
"2010-12";"IW";"93.0343"
"2010-12";"T2";"101.4558"
"2010-12";"IE";"119.2465"
"2010-12";"T3";"102.0541"
"2010-12";"IT";"84.4158"
"2010-12";"T4";"102.031"
"2010-12";"IAG";"95.9765"
"2010-12";"T5";"101.6552"
"2010-12";"IBS";"107.7874"
"2010-12";"T6";"101.6619"
"2010-12";"IAP";"102.6126"
"2010-12";"K1";"101.668"
"2010-12";"FP";"101.9249"
"2010-12";"ET";"107.7656"
"2010-12";"K2";"100.9989"
"2010-12";"T7";"101.8931"
"2011-01";"T0";"100.7842"
"2011-01";"IG";"105.8095"
"2011-01";"T1";"103.5713"
"2011-01";"IW";"93.0343"
"2011-01";"T2";"101.0039"
"2011-01";"IE";"121.4815"
"2011-01";"T3";"101.6936"
"2011-01";"IT";"84.4158"
"2011-01";"T4";"101.6434"
"2011-01";"IAG";"96.9123"
"2011-01";"T5";"101.7352"
"2011-01";"IBS";"96.8508"
"2011-01";"T6";"101.0226"
"2011-01";"IAP";"103.2796"
"2011-01";"K1";"100.9666"
"2011-01";"FP";"103.8275"
"2011-01";"ET";"110.2966"
"2011-01";"K2";"100.0417"
"2011-01";"T7";"101.5358"
"2011-02";"T0";"101.2538"
"2011-02";"IG";"105.6408"
"2011-02";"T1";"103.8349"
"2011-02";"IW";"93.871"
"2011-02";"T2";"101.258"
"2011-02";"IE";"125.4303"
"2011-02";"T3";"102.0796"
"2011-02";"IT";"84.4158"
"2011-02";"T4";"102.0351"
"2011-02";"IAG";"96.909"
"2011-02";"T5";"102.0737"
"2011-02";"IBS";"98.3024"
"2011-02";"T6";"101.5376"
"2011-02";"IAP";"103.1813"
"2011-02";"K1";"101.2673"
"2011-02";"FP";"103.387"
"2011-02";"ET";"112.308"
"2011-02";"K2";"100.4515"
"2011-02";"T7";"101.9185"
"2011-03";"T0";"101.9919"
"2011-03";"IG";"105.6672"
"2011-03";"T1";"104.6424"
"2011-03";"IW";"93.871"
"2011-03";"T2";"101.6991"
"2011-03";"IE";"131.6341"
"2011-03";"T3";"102.7113"
"2011-03";"IT";"86.196"
"2011-03";"T4";"102.6833"
"2011-03";"IAG";"97.2572"
"2011-03";"T5";"102.3975"
"2011-03";"IBS";"106.627"
"2011-03";"T6";"102.3508"
"2011-03";"IAP";"103.198"
"2011-03";"K1";"101.7393"
"2011-03";"FP";"103.5565"
"2011-03";"ET";"115.4709"
"2011-03";"K2";"101.0422"
"2011-03";"T7";"102.5599"
"2011-04";"T0";"102.0767"
"2011-04";"IG";"105.9592"
"2011-04";"T1";"104.7849"
"2011-04";"IW";"93.871"
"2011-04";"T2";"101.7376"
"2011-04";"IE";"133.8137"
"2011-04";"T3";"102.8255"
"2011-04";"IT";"86.196"
"2011-04";"T4";"102.8021"
"2011-04";"IAG";"97.1377"
"2011-04";"T5";"102.4376"
"2011-04";"IBS";"108.5091"
"2011-04";"T6";"102.4372"
"2011-04";"IAP";"103.4087"
"2011-04";"K1";"101.8822"
"2011-04";"FP";"101.7237"
"2011-04";"ET";"116.5284"
"2011-04";"K2";"101.1575"
"2011-04";"T7";"102.6731"
"2011-05";"T0";"102.0868"
"2011-05";"IG";"105.9447"
"2011-05";"T1";"104.8473"
"2011-05";"IW";"93.6644"
"2011-05";"T2";"101.7917"
"2011-05";"IE";"132.5136"
"2011-05";"T3";"102.8322"
"2011-05";"IT";"86.196"
"2011-05";"T4";"102.8044"
"2011-05";"IAG";"97.333"
"2011-05";"T5";"102.4168"
"2011-05";"IBS";"109.1819"
"2011-05";"T6";"102.4458"
"2011-05";"IAP";"103.4082"
"2011-05";"K1";"101.8938"
"2011-05";"FP";"102.7803"
"2011-05";"ET";"115.7578"
"2011-05";"K2";"101.1727"
"2011-05";"T7";"102.6798"
"2011-06";"T0";"101.7989"
"2011-06";"IG";"105.9492"
"2011-06";"T1";"104.5348"
"2011-06";"IW";"93.6644"
"2011-06";"T2";"101.6654"
"2011-06";"IE";"128.8892"
"2011-06";"T3";"102.572"
"2011-06";"IT";"87.3484"
"2011-06";"T4";"102.5602"
"2011-06";"IAG";"96.9094"
"2011-06";"T5";"102.2428"
"2011-06";"IBS";"107.1384"
"2011-06";"T6";"102.1238"
"2011-06";"IAP";"103.4286"
"2011-06";"K1";"101.7381"
"2011-06";"FP";"103.1073"
"2011-06";"ET";"113.9194"
"2011-06";"K2";"100.9699"
"2011-06";"T7";"102.4316"
"2011-07";"T0";"100.8268"
"2011-07";"IG";"105.9366"
"2011-07";"T1";"103.4751"
"2011-07";"IW";"93.6644"
"2011-07";"T2";"100.9437"
"2011-07";"IE";"124.6937"
"2011-07";"T3";"101.7229"
"2011-07";"IT";"87.3484"
"2011-07";"T4";"101.7006"
"2011-07";"IAG";"96.837"
"2011-07";"T5";"101.905"
"2011-07";"IBS";"94.1063"
"2011-07";"T6";"101.0514"
"2011-07";"IAP";"103.4257"
"2011-07";"K1";"101.041"
"2011-07";"FP";"101.4158"
"2011-07";"ET";"111.7676"
"2011-07";"K2";"100.091"
"2011-07";"T7";"101.5899"
"2011-08";"T0";"100.5028"
"2011-08";"IG";"105.8122"
"2011-08";"T1";"103.0751"
"2011-08";"IW";"93.7645"
"2011-08";"T2";"100.7591"
"2011-08";"IE";"121.2801"
"2011-08";"T3";"101.4234"
"2011-08";"IT";"87.3484"
"2011-08";"T4";"101.3915"
"2011-08";"IAG";"97.0522"
"2011-08";"T5";"101.6678"
"2011-08";"IBS";"92.3611"
"2011-08";"T6";"100.6674"
"2011-08";"IAP";"103.4451"
"2011-08";"K1";"100.8692"
"2011-08";"FP";"100.7387"
"2011-08";"ET";"110.1072"
"2011-08";"K2";"99.879"
"2011-08";"T7";"101.2929"
"2011-09";"T0";"100.8368"
"2011-09";"IG";"105.6989"
"2011-09";"T1";"103.419"
"2011-09";"IW";"93.7645"
"2011-09";"T2";"100.8935"
"2011-09";"IE";"125.3959"
"2011-09";"T3";"101.6918"
"2011-09";"IT";"88.1806"
"2011-09";"T4";"101.7564"
"2011-09";"IAG";"93.4188"
"2011-09";"T5";"101.5883"
"2011-09";"IBS";"101.168"
"2011-09";"T6";"101.0289"
"2011-09";"IAP";"103.3976"
"2011-09";"K1";"101.0427"
"2011-09";"FP";"100.2272"
"2011-09";"ET";"112.2072"
"2011-09";"K2";"100.1133"
"2011-09";"T7";"101.5661"
"2011-10";"T0";"100.7613"
"2011-10";"IG";"105.6829"
"2011-10";"T1";"103.3341"
"2011-10";"IW";"93.7645"
"2011-10";"T2";"100.7525"
"2011-10";"IE";"127.3549"
"2011-10";"T3";"101.6238"
"2011-10";"IT";"88.1806"
"2011-10";"T4";"101.6137"
"2011-10";"IAG";"96.558"
"2011-10";"T5";"101.4044"
"2011-10";"IBS";"103.9175"
"2011-10";"T6";"100.9373"
"2011-10";"IAP";"103.4177"
"2011-10";"K1";"100.9734"
"2011-10";"FP";"98.6012"
"2011-10";"ET";"113.2222"
"2011-10";"K2";"100.0206"
"2011-10";"T7";"101.4987"
"2011-11";"T0";"100.5654"
"2011-11";"IG";"105.6247"
"2011-11";"T1";"103.0374"
"2011-11";"IW";"94.0471"
"2011-11";"T2";"100.4628"
"2011-11";"IE";"130.2732"
"2011-11";"T3";"101.4451"
"2011-11";"IT";"88.1806"
"2011-11";"T4";"101.4257"
"2011-11";"IAG";"96.8415"
"2011-11";"T5";"101.2143"
"2011-11";"IBS";"104.0542"
"2011-11";"T6";"100.7106"
"2011-11";"IAP";"103.4205"
"2011-11";"K1";"100.7018"
"2011-11";"FP";"97.7249"
"2011-11";"ET";"114.7318"
"2011-11";"K2";"99.6791"
"2011-11";"T7";"101.3215"
"2011-12";"T0";"100.3896"
"2011-12";"IG";"105.5905"
"2011-12";"T1";"102.8402"
"2011-12";"IW";"94.0471"
"2011-12";"T2";"100.2677"
"2011-12";"IE";"131.1726"
"2011-12";"T3";"101.2867"
"2011-12";"IT";"88.2311"
"2011-12";"T4";"101.2781"
"2011-12";"IAG";"96.2994"
"2011-12";"T5";"101.1935"
"2011-12";"IBS";"100.6107"
"2011-12";"T6";"100.4902"
"2011-12";"IAP";"103.4957"
"2011-12";"K1";"100.5019"
"2011-12";"FP";"97.4422"
"2011-12";"ET";"115.2146"
"2011-12";"K2";"99.4036"
"2011-12";"T7";"101.1649"
"2012-01";"T0";"99.8827"
"2012-01";"IG";"105.6287"
"2012-01";"T1";"102.3013"
"2012-01";"IW";"94.0471"
"2012-01";"T2";"99.8165"
"2012-01";"IE";"131.3379"
"2012-01";"T3";"100.8527"
"2012-01";"IT";"88.2311"
"2012-01";"T4";"100.8188"
"2012-01";"IAG";"97.0877"
"2012-01";"T5";"101.1739"
"2012-01";"IBS";"90.5795"
"2012-01";"T6";"99.9674"
"2012-01";"IAP";"103.4036"
"2012-01";"K1";"99.9168"
"2012-01";"FP";"99.9972"
"2012-01";"ET";"114.7385"
"2012-01";"K2";"98.6435"
"2012-01";"T7";"100.7342"
"2012-02";"T0";"100.2137"
"2012-02";"IG";"105.6221"
"2012-02";"T1";"102.53"
"2012-02";"IW";"94.5478"
"2012-02";"T2";"100.0481"
"2012-02";"IE";"133.1781"
"2012-02";"T3";"101.1387"
"2012-02";"IT";"88.2311"
"2012-02";"T4";"101.1122"
"2012-02";"IAG";"96.965"
"2012-02";"T5";"101.4566"
"2012-02";"IBS";"90.8904"
"2012-02";"T6";"100.3284"
"2012-02";"IAP";"103.404"
"2012-02";"K1";"100.0994"
"2012-02";"FP";"101.2864"
"2012-02";"ET";"115.7158"
"2012-02";"K2";"98.8741"
"2012-02";"T7";"101.018"
"2012-03";"T0";"100.871"
"2012-03";"IG";"105.6056"
"2012-03";"T1";"103.2347"
"2012-03";"IW";"94.5478"
"2012-03";"T2";"100.4846"
"2012-03";"IE";"137.5217"
"2012-03";"T3";"101.7027"
"2012-03";"IT";"88.6901"
"2012-03";"T4";"101.6814"
"2012-03";"IAG";"97.2687"
"2012-03";"T5";"101.762"
"2012-03";"IBS";"97.4725"
"2012-03";"T6";"101.0478"
"2012-03";"IAP";"103.3931"
"2012-03";"K1";"100.5235"
"2012-03";"FP";"102.2444"
"2012-03";"ET";"117.9746"
"2012-03";"K2";"99.4128"
"2012-03";"T7";"101.5812"
"2012-04";"T0";"100.9606"
"2012-04";"IG";"105.5973"
"2012-04";"T1";"103.3297"
"2012-04";"IW";"94.5478"
"2012-04";"T2";"100.5494"
"2012-04";"IE";"137.9284"
"2012-04";"T3";"101.7793"
"2012-04";"IT";"88.6901"
"2012-04";"T4";"101.775"
"2012-04";"IAG";"96.5936"
"2012-04";"T5";"101.7177"
"2012-04";"IBS";"100.3565"
"2012-04";"T6";"101.1426"
"2012-04";"IAP";"103.3996"
"2012-04";"K1";"100.7042"
"2012-04";"FP";"100.2593"
"2012-04";"ET";"118.1031"
"2012-04";"K2";"99.6391"
"2012-04";"T7";"101.6571"
"2012-05";"T0";"100.941"
"2012-05";"IG";"105.5883"
"2012-05";"T1";"103.3542"
"2012-05";"IW";"94.3611"
"2012-05";"T2";"100.5998"
"2012-05";"IE";"135.8786"
"2012-05";"T3";"101.761"
"2012-05";"IT";"88.6901"
"2012-05";"T4";"101.7547"
"2012-05";"IAG";"96.6723"
"2012-05";"T5";"101.6312"
"2012-05";"IBS";"101.9366"
"2012-05";"T6";"101.1187"
"2012-05";"IAP";"103.3826"
"2012-05";"K1";"100.6738"
"2012-05";"FP";"101.8646"
"2012-05";"ET";"116.9744"
"2012-05";"K2";"99.606"
"2012-05";"T7";"101.639"
"2012-06";"T0";"100.5972"
"2012-06";"IG";"105.6531"
"2012-06";"T1";"102.9954"
"2012-06";"IW";"94.3611"
"2012-06";"T2";"100.4936"
"2012-06";"IE";"130.223"
"2012-06";"T3";"101.4656"
"2012-06";"IT";"89.5754"
"2012-06";"T4";"101.449"
"2012-06";"IAG";"97.1911"
"2012-06";"T5";"101.4535"
"2012-06";"IBS";"99.1022"
"2012-06";"T6";"100.7345"
"2012-06";"IAP";"103.4538"
"2012-06";"K1";"100.4934"
"2012-06";"FP";"103.0753"
"2012-06";"ET";"114.0463"
"2012-06";"K2";"99.3566"
"2012-06";"T7";"101.3523"
"2012-07";"T0";"100.0403"
"2012-07";"IG";"105.5913"
"2012-07";"T1";"102.3851"
"2012-07";"IW";"94.3611"
"2012-07";"T2";"100.0237"
"2012-07";"IE";"129.1877"
"2012-07";"T3";"100.9741"
"2012-07";"IT";"89.5754"
"2012-07";"T4";"100.9527"
"2012-07";"IAG";"97.0671"
"2012-07";"T5";"101.3281"
"2012-07";"IBS";"90.1524"
"2012-07";"T6";"100.1013"
"2012-07";"IAP";"103.5003"
"2012-07";"K1";"99.9984"
"2012-07";"FP";"102.672"
"2012-07";"ET";"113.5899"
"2012-07";"K2";"98.7247"
"2012-07";"T7";"100.8645"
"2012-08";"T0";"100.048"
"2012-08";"IG";"105.3268"
"2012-08";"T1";"102.3708"
"2012-08";"IW";"94.2665"
"2012-08";"T2";"99.7683"
"2012-08";"IE";"135.8324"
"2012-08";"T3";"100.9434"
"2012-08";"IT";"89.5754"
"2012-08";"T4";"100.9305"
"2012-08";"IAG";"96.6836"
"2012-08";"T5";"101.3365"
"2012-08";"IBS";"89.2165"
"2012-08";"T6";"100.1165"
"2012-08";"IAP";"103.3025"
"2012-08";"K1";"99.7739"
"2012-08";"FP";"101.6512"
"2012-08";"ET";"117.064"
"2012-08";"K2";"98.5014"
"2012-08";"T7";"100.834"
"2012-09";"T0";"100.4103"
"2012-09";"IG";"105.3449"
"2012-09";"T1";"102.764"
"2012-09";"IW";"94.2665"
"2012-09";"T2";"100.0016"
"2012-09";"IE";"138.5623"
"2012-09";"T3";"101.2563"
"2012-09";"IT";"90.0704"
"2012-09";"T4";"101.2417"
"2012-09";"IAG";"97.1242"
"2012-09";"T5";"101.402"
"2012-09";"IBS";"95.3374"
"2012-09";"T6";"100.5024"
"2012-09";"IAP";"103.3534"
"2012-09";"K1";"100.0364"
"2012-09";"FP";"101.4704"
"2012-09";"ET";"118.4917"
"2012-09";"K2";"98.8174"
"2012-09";"T7";"101.1483"
"2012-10";"T0";"100.5616"
"2012-10";"IG";"105.3075"
"2012-10";"T1";"102.9203"
"2012-10";"IW";"94.2665"
"2012-10";"T2";"100.1449"
"2012-10";"IE";"138.1465"
"2012-10";"T3";"101.3822"
"2012-10";"IT";"90.0704"
"2012-10";"T4";"101.3782"
"2012-10";"IAG";"96.7568"
"2012-10";"T5";"101.3642"
"2012-10";"IBS";"99.2615"
"2012-10";"T6";"100.6789"
"2012-10";"IAP";"103.2884"
"2012-10";"K1";"100.2071"
"2012-10";"FP";"101.2965"
"2012-10";"ET";"118.1892"
"2012-10";"K2";"99.0417"
"2012-10";"T7";"101.2732"
"2012-11";"T0";"100.1821"
"2012-11";"IG";"105.2676"
"2012-11";"T1";"102.5585"
"2012-11";"IW";"94.054"
"2012-11";"T2";"100.0014"
"2012-11";"IE";"132.2045"
"2012-11";"T3";"101.0476"
"2012-11";"IT";"90.0704"
"2012-11";"T4";"101.0253"
"2012-11";"IAG";"97.3109"
"2012-11";"T5";"101.0356"
"2012-11";"IBS";"98.8494"
"2012-11";"T6";"100.2642"
"2012-11";"IAP";"103.26"
"2012-11";"K1";"100.1272"
"2012-11";"FP";"99.8395"
"2012-11";"ET";"115.1041"
"2012-11";"K2";"98.9496"
"2012-11";"T7";"100.9411"
"2012-12";"T0";"100.0115"
"2012-12";"IG";"104.7753"
"2012-12";"T1";"102.2885"
"2012-12";"IW";"94.054"
"2012-12";"T2";"99.8452"
"2012-12";"IE";"130.2105"
"2012-12";"T3";"100.8286"
"2012-12";"IT";"90.2893"
"2012-12";"T4";"100.8228"
"2012-12";"IAG";"96.5305"
"2012-12";"T5";"100.9076"
"2012-12";"IBS";"96.582"
"2012-12";"T6";"99.958"
"2012-12";"IAP";"103.3766"
"2012-12";"K1";"99.942"
"2012-12";"FP";"100.072"
"2012-12";"ET";"114.1122"
"2012-12";"K2";"98.6803"
"2012-12";"T7";"100.7254"
"2013-01";"T0";"99.7304"
"2013-01";"IG";"104.6181"
"2013-01";"T1";"101.9615"
"2013-01";"IW";"94.054"
"2013-01";"T2";"99.5777"
"2013-01";"IE";"130.089"
"2013-01";"T3";"100.5635"
"2013-01";"IT";"90.2893"
"2013-01";"T4";"100.5247"
"2013-01";"IAG";"97.835"
"2013-01";"T5";"101.0445"
"2013-01";"IBS";"86.6182"
"2013-01";"T6";"99.6413"
"2013-01";"IAP";"103.2937"
"2013-01";"K1";"99.5013"
"2013-01";"FP";"103.2952"
"2013-01";"ET";"113.7249"
"2013-01";"K2";"98.1115"
"2013-01";"T7";"100.4625"
"2013-02";"T0";"100.0829"
"2013-02";"IG";"104.5935"
"2013-02";"T1";"102.2832"
"2013-02";"IW";"94.248"
"2013-02";"T2";"99.7301"
"2013-02";"IE";"134.9189"
"2013-02";"T3";"100.8628"
"2013-02";"IT";"90.2893"
"2013-02";"T4";"100.8386"
"2013-02";"IAG";"97.3724"
"2013-02";"T5";"101.2386"
"2013-02";"IBS";"89.4087"
"2013-02";"T6";"100.0271"
"2013-02";"IAP";"103.2818"
"2013-02";"K1";"99.7"
"2013-02";"FP";"102.6012"
"2013-02";"ET";"116.2716"
"2013-02";"K2";"98.37"
"2013-02";"T7";"100.7593"
"2013-03";"T0";"100.3431"
